label,sentence1,sentence2,sample_index
1,A man wearing a headband playing tennis.,A man is on a tennis court.,8024
0,A group of people sift through shelves of books.,people reading books in a library,8025
1,A woman stands over a child who is drawing a picture of a rainbow with brightly colored makers on a piece of paper at a table.,woman and child enjoy art time,8028
0,Three dogs are running down a snow covered hill.,A group of dogs are eating lunch together.,8031
0,Two women jog down the street.,The women are swimming in the middle of the ocean.,8032
0,A biker in spandex riding on a busy street.,A biker is taking a bath.,8033
0,Man in blue shirt wearing a harness while cleaning windows.,a window washer working outside,8035
0,A group of people in a room talking and sitting in chairs.,A group of friends are at a party.,8036
0,a lone motorcyclist jumping in midair with his legs in the air and sparks flying in the background,A motorcyclist jumps over the grand canyon.,8039
1,A man in a brown jacket and a white shirt looks to his side.,A man noticed his safety.,8040
0,A female speaker talks about GlamWiki.,a woman is trying to convince people,8042
1,A dark-haired woman wearing a gray shirt with a creme shirt over it and jeans walking down the parking lot past a blue car.,A woman is close by a blue car.,8043
1,Tourist taking pictures.,There are tourists.,8053
0,The wall in front of the bed is mirrored.,The wall does not have a mirror,8054
0,Three workers in fluorescent orange clothing cleaning the subway tracks.,Three inmates in a work program plot their escape through the subway tunnels while pretending to clean.,8058
0,The woman jumps to hit the blue and white volleyball before it lands in the sand.,A women is fielding a call on her cellphone.,8061
0,An elderly lady in a brown hooded coat takes a newspaper from a friendly old man with a stack of papers he is distributing in a large foyer.,The old lady tips the paper boy.,8062
1,Man in white plastic lawn chair sleeping in shade.,A person asleep.,8063
0,The players are on the height of their energies both aiming to win on a beach volleyball game.,There are people playing table tennis outdoors at the beach.,8067
0,The man is doing a wheelie with a motorcycle in mostly barren ground,A man trying to pick his motorcycle back up after a crash.,8071
0,"Five Young girls wearing pink skirts, halter tops, and pantyhose in a dance pose inside a room.",Nobody is dancing,8073
0,A band playing in a dark indoor area.,The new band plays for the first time.,8075
0,An african american man in an oversized white graphic t-shirt prepares to cut a tropical fruit on a beach.,An African American man is hiking on a mountain.,8077
0,"Somewhere in Asia, a child is dressed in a costume, possibly as a sort of demon, and is doing a presentation in front of a large audience.",A child is happily dressed in a costume.,8082
1,A team wearing a white jacket with the number 3 is standing on a stage with children in the background.,"In front of the children, a team stands on stage in jackets printed with the number three in front.",8084
1,The boy in the black and yellow mask is talking with the man in the blue shirt.,A boy is talking to a man.,8086
1,Two girls are having what looks to be a friendly pillow fight in the middle of a crowd of onlookers.,Two girls fight with their pillows.,8087
1,"Three women and one young girl, all with white flowers in their hair, are sitting facing forward.",Three women and one girl are sitting.,8092
0,A man sitting and snapping peas.,Man was preparing his next meal.,8094
0,A man smiles and holds onto a rope on a boat.,The man frowned and jumped off the boat.,8096
1,Two young girls hug in front of the American flag,two girls being patriotic,8097
0,The young boy is examining a rock with his magnifying glass.,A kid is playing XBox.,8099
1,A young Asian girl smiles while swinging back and forth on a swing set.,The child on the swing set is smiling.,8100
0,"A woman wearing a gray and blue jacket covers some items with a green, red and white cloths, while a woman in a black jacket looks on.",She is selling stuff,8104
1,Two athletes square off in a competitive match.,The athletes are being competitive.,8111
1,Two dogs are playing on the beach together.,Animals are on the beach.,8112
1,A boy swings in the air.,The boy is making a movement.,8120
0,a woman walks on boards.,A woman is sitting down.,8121
0,A man dressed as Santa rides in a parade.,santa is giving out gifts,8122
0,"A young man air kicking another young man who is in a defensive stance, outdoors.",The men are kissing.,8125
0,"A brown, tan, and white dog and a black and white dog are playing with a tennis ball on a house deck.",Big animals playing,8129
0,"A man holds up a tiny sign reading ""I'm a photographer not a terrorist.""",A man is at a protest.,8131
1,A woman with reddish hair applies mascara to her eyelashes.,A woman is doing her makeup.,8139
0,A researcher analyzes the image being displayed from the microscope.,The forensics expert looks through the microscope to view the carpet fiber.,8140
0,A man doing a karate kick on a block of ice.,This guy is fighter.,8141
0,"A woman in red is standing in the background, watching a golden dog race through a field of tall grass.",A woman is racing through tall grass as a dog watches.,8142
1,The woman is wearing a pink hat and is riding a bike in the park.,The woman is riding a bike.,8144
0,Two women hugging each other.,Two people share a moment,8146
0,Two men playing frisbee outside.,The two men throw sawblades at each other.,8149
1,A woman in a blue skirt browsing cosmetics at a store.,A woman looking at cosmetics in a store.,8150
0,A male working in a lab with a hat on.,"A man is in a construction site with a hard hat on,",8151
0,A man wearing white walks passed a shuttered building with an advertising banner over the door.,The man saw the ad on the door and didn't want to pay attention to it,8152
1,An elderly woman in a black dress holds a black umbrella over a small boy in a red jacket and brown pants on a pier with a boat in the background.,An old lady is keeping a child dry.,8153
1,The two men are enjoying the weather.,Two men are enjoying the outside air.,8156
0,A student is cutting paper with delight.,The student is cutting paper with scissors.,8158
0,A young couple enjoying a game at a street fair.,Some kids play a game of frisbee at a barbeque.,8159
1,Two street workers in yellow jackets next to a yellow truck in front of a gray building where two men under an umbrella are holding a camera on a tripod.,There are street workers.,8161
0,A boy climbing a rocky area.,The man is jumping off a cliff.,8162
0,A couple of army men playing baseball.,Men are playing tennis.,8164
0,A young girl plays in a toy firetruck inside a shoe store.,A girl entertains herself while her mom buys shoes.,8165
0,With majestic pride the horse soars over the miniature barn as the rider holds on.,Nobody is riding.,8167
