label,sentence1,sentence2,sample_index
0,Mariachi band playing music on the side of a street.,The band members are sleeping on the street.,9438
1,Black dog with collar jumping up with a stick in his mouth,An animal is jumping.,9440
1,Three rock climbers are posing on big rocks.,There are people outdoors.,9451
1,A surfer riding a wave sideways and looking really happy while doing it.,A surfer riding.,9457
1,Blond women in a white dress sitting on a wooden blanked walkway with a green lined background.,a woman in a dress is sitting,9458
0,The man in the black shirt is playing the electric keyboard.,The man is asleep on the bed.,9464
0,"A woman in a purple sweatshirt with a large ivory hat is painting a scene of a boat launch on her canvas, affixed to an easel.",Nobody is painting anything.,9468
1,People sitting in outdoor seating at a restaurant in Canada near a bridge.,There are people sitting outdoors.,9469
0,A child in a vest and hat is posing for a picture.,A child is eating his lunch.,9473
0,A woman is standing on a street corner.,A woman is sitting on a bench in the park.,9477
1,A child stands in the snow and looks at a pretty sky.,A child is in the snow.,9480
1,A man with a shaved head and a beard wearing a gray sweater holding his hand in front of his mouth.,A man is holding his hand in front of his mouth.,9485
1,Two children are playing with a kite out in wide open countryside.,The children are outside.,9493
1,Two girls look up at something while standing in front of a microphone.,Two girls look at something.,9497
1,There is a skier getting some air on the slopes.,A person is skiing.,9500
0,"Two young men stand side-by-side wearing suspenders, bandannas and caps.",Men are swimming.,9510
1,A man in a red winter hat is wearing snowshoes while looking at a green pine tree.,A man looks at a tree.,9513
1,A man with a beard works intently on a project that needs a lot of heat.,A man works intently on a project that needs a lot of heat.,9515
1,A couple is shopping at an indoor market.,A couple is shopping.,9520
1,Men in green with yellow hats are standing around a building front.,Men are standing outside a building.,9521
1,A man driving a tractor pulls along two young children for a ride.,The man is driving a vehicle.,9523
0,a couple wearing black vike helmets sitting on a bench together,A boy throws bread into the pond at a park.,9530
1,A female biker dressed in red uses a communication device while another walks by.,There is a woman wearing red.,9541
0,A woman with a light blue t-shirt and a backpack holding some vegetables in her right hand.,A woman is cooking some veggies for dinner with her steak.,9542
1,Boys wearing hats play in a soccer game.,Boys playing in a soccer game are wearing hats.,9544
0,Two men dressed in robes are in a brightly decorated room with candles.,The men are worshiping the devil.,9546
0,A man in a wetsuit surfing.,An old man is surfing on his red surf board.,9554
1,People gathered together on a city street.,A group of people are together.,9556
1,"Asian school children are on a field trip listening to a speech, except for one girl who is posing for the camera.",There are children listening.,9559
0,A man is cooking what appears to be green beans in a grill basket on a grill with a yellow lab standing by him while someone takes a picture from above.,A woman cooks burgers with her cat.,9562
0,"A group of children run through a museum exhibit, toward a large tree trunk.",A crowd of children playing patty cake in a circle in a classroom.,9564
0,a woman in blue jeans is standing in front of a group of children beside a stone built house.,Students playing the school ground on the break time,9566
0,A man in blue jeans and a black shirts sits outside among a group of metal chairs and tables.,The man is flying a kite.,9573
0,A man is sitting on a bucket looking at flowers.,The man is busy knitting a hat while he sits in an empty room with no windows.,9578
0,Three violinists and one cellist are playing music together.,Three musicians are cooking dinner together.,9581
1,two men in a field or jungle looking at something.,Two men are in a field looking at something.,9586
0,A man with a blue shirt is looking over a railing with his hands at his sides and an orange hard hat in one hand.,A man with a white hard hat is swimming in a pool.,9587
0,"Two men barbecuing, one dropping something on the ground.",The men are inside making pizza.,9603
0,An African American woman is braiding the hair of an Asian girl in a house.,The black woman is eating pizza.,9605
0,"An elderly man with facial hair and glasses, standing in his living room holding a hutch cabinet with glass doors.",the man is planting sunflowers in his garden.,9611
0,A shirtless man in front of a weathered brick wall outside.,A homeless man asks for donations in front of a wall.,9615
0,Two women wearing shorts are walking on the sidewalk in an urban setting.,Sisters walking through town.,9616
0,A girl in a black shirt looks at the camera while eating an apple and another smiles while looking downward.,2 friends are taking friendly pictures at a mall photo booth.,9622
0,A man in a button up shirt working with wire.,The woman is piping a cake with frosting.,9623
0,A man on a motorcycle is silhouetted by the sunset.,At noon a man sits on a moped.,9624
1,Four men are in a construction site.,There are construction men outdoors.,9627
1,A man holds a woman in a blue and white costume in the air.,A man is holding a woman in the air.,9632
0,"Several people sit at computers working, in a large room with big windows.",Several people are playing basketball at the park.,9635
1,Two men stand near a wall that has writing painted on it.,The men are near a wall.,9636
1,Baby taking a nap in his crib.,There is a baby in the crib.,9639
0,"Two people in the kitchen and doing the dishes in the sink, the man is drying with a rainbow colored cloth while the woman watches.",The man is drying with a black cloth.,9644
1,A man skiing down a snow covered mountain.,A man is skiing down a mountain.,9659
0,A man wearing a hat and gloves is using a tool to chisel wood.,A man dressed in a cap and gloves carves wood with a chisel in front of his art class,9662
1,Vendors sit at a street market with jars of goods that are red and green.,There are jars of red and green goods at the street market.,9663
1,A group of men jumping for a ball.,There is a group of men.,9665
1,A woman with brown hair is doing a science experiment while wearing goggles and a blue shirt.,A person wearing goggles is doing something scientific.,9668
0,A man in a black shirt is walking down the street offering a glass of wine to a woman.,A man is dancing at a night club.,9673
0,"Two men, one sitting, one standing, are playing their guitars on stage while the audience is looking on.",The two men are sitting in a library.,9674
1,A group of people sit on and in front of a graffiti covered wall.,A group of people sit on a graffiti covered wall.,9677
0,A skateboarder is riding his board on a ramp in a skate park.,A man is watching a skateboarding tournament on television,9678
1,Three people walking through a ravine between two rocky cliffs.,There are people walking outdoors.,9680
1,Spectators are watching a bicyclist in a race while other cyclists are close behind.,Spectators are watching a race.,9681
0,Many people ride in a canoe near a forest.,The people are inside the restaurant.,9685
