label,sentence,sample_index
0,gaping plot holes sink this sub standard thriller and drag audience enthusiasm to crush depth,6488
0,talkiness is n t necessarily bad but the dialogue frequently misses the mark,6489
0,charly comes off as emotionally manipulative and sadly imitative of innumerable past love story derisions,6493
0,for all its social and political potential state property does n t end up being very inspiring or insightful,6498
0,a banal virulently unpleasant excuse for a romantic comedy,6511
1,the world needs more filmmakers with passionate enthusiasms like martin scorsese,6518
0,it should be doing a lot of things but does n t,6525
0,a rather bland affair,6527
0,soulless and even more damning virtually joyless xxx achieves near virtuosity in its crapulence,6528
0,rather than real figures elling and kjell bjarne become symbolic characters whose actions are supposed to relate something about the naïf s encounter with the world,6532
1,mariah carey gives us another peek at some of the magic we saw in glitter here in wisegirls,6533
0,i suspect that you ll be as bored watching morvern callar as the characters are in it,6535
0,a period story about a catholic boy who tries to help a jewish friend get into heaven by sending the audience straight to hell,6545
0,the premise itself is just sooooo tired,6546
0,pair that with really poor comedic writing and you ve got a huge mess,6547
0,each scene immediately succumbs to gravity and plummets to earth,6551
0,the only fun part of the movie is playing the obvious game,6552
0,i spied with my little eye a mediocre collection of cookie cutter action scenes and occasionally inspired dialogue bits,6554
0,less funny than it should be and less funny than it thinks it is,6557
0,a feeble tootsie knockoff,6559
0,the histrionic muse still eludes madonna and playing a charmless witch she is merely a charmless witch,6570
0,an inept tedious spoof of 70s kung fu pictures it contains almost enough chuckles for a three minute sketch and no more,6575
0,eight legged freaks falls flat as a spoof,6577
0,further sad evidence that tom tykwer director of the resonant and sense spinning run lola run has turned out to be a one trick pony a maker of softheaded metaphysical claptrap,6585
0,you ll trudge out of the theater feeling as though you rode the zipper after eating a corn dog and an extra large cotton candy,6586
0,humor in i spy is so anemic,6595
0,the film is strictly routine,6596
0,we get the comedy we settle for,6600
0,the uneven movie does have its charms and its funny moments but not quite enough of them,6601
0,a word of advice to the makers of the singles ward celebrity cameos do not automatically equal laughs,6602
0,and neither do cliches no matter how inside they are,6603
1,the campy results make mel brooks borscht belt schtick look sophisticated,6604
0,cherish would ve worked a lot better had it been a short film,6607
0,does n t come close to justifying the hype that surrounded its debut at the sundance film festival two years ago,6612
0,the plot is paper thin and the characters are n t interesting enough to watch them go about their daily activities for two whole hours,6613
0,kaufman s script is never especially clever and often is rather pretentious,6614
0,it collapses when mr taylor tries to shift the tone to a thriller s rush,6616
0,feels strangely hollow at its emotional core,6621
0,that s muy loco but no more ridiculous than most of the rest of dragonfly,6625
0,director tom shadyac and star kevin costner glumly mishandle the story s promising premise of a physician who needs to heal himself,6628
0,it s difficult to imagine that a more confused less interesting and more sloppily made film could possibly come down the road in 2002,6629
0,more intellectually scary than dramatically involving,6634
0,the attempt to build up a pressure cooker of horrified awe emerges from the simple fact that the movie has virtually nothing to show,6642
